,Mock,NC,NC3,Consensus.Lineage
Otu505,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__
Otu149,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Zymomonas; s__
Otu186,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
Otu813,0,0,0,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
Otu780,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__Patulibacter; s__
Otu1246,0,0,0,k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__
Otu1005,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylopila; s__
Otu986,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__Candidatus Amoebophilus; s__
Otu818,0,0,0,k__Bacteria
Otu1174,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
Otu946,0,0,0,k__Bacteria
Otu1154,0,0,0,k__Bacteria; p__Proteobacteria
Otu670,0,0,0,k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__
Otu1243,0,0,0,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
Otu1374,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae
Otu1162,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
Otu610,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
Otu1267,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
Otu1466,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae
Otu1468,0,0,0,k__Bacteria
Otu1012,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1415,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu525,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__; g__; s__
Otu619,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
Otu179,0,0,0,k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__
Otu621,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu1056,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__Patulibacter; s__
Otu588,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
Otu342,0,0,0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__obscuriglobus
Otu593,0,0,0,k__Bacteria
Otu985,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1270,0,0,0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
Otu1046,0,0,0,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__
Otu989,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu1345,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1343,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
Otu1152,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1467,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu899,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
Otu1203,0,0,0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
Otu857,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu1442,0,0,0,k__Bacteria; p__Armatimonadetes; c__[Fimbriimonadia]; o__[Fimbriimonadales]; f__[Fimbriimonadaceae]
Otu975,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
Otu1524,0,0,0,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
Otu214,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
Otu1048,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
Otu1288,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu984,0,0,0,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
Otu850,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu1190,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu1100,0,0,0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__
Otu1268,0,0,0,k__Bacteria
Otu1144,0,0,0,k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__
Otu1141,0,0,0,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]
Otu742,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu692,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu1324,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales
Otu854,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu560,0,0,0,k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__
Otu1107,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
Otu868,0,0,0,k__Bacteria; p__Proteobacteria
Otu968,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
Otu1478,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales
Otu1168,0,0,0,k__Bacteria
Otu1009,0,0,0,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__AK1AB1_02E; g__; s__
Otu1347,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
Otu1348,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium
Otu1327,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
Otu1079,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__
Otu1326,0,0,0,k__Bacteria
Otu247,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__
Otu1339,0,0,0,k__Bacteria
Otu1331,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas
Otu684,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1328,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]
Otu608,0,0,0,k__Bacteria
Otu307,0,0,0,k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
Otu882,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
Otu1185,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Otu1017,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu825,0,0,0,k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__
Otu988,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__
Otu1458,0,0,0,k__Bacteria
Otu1047,0,0,0,k__Bacteria
Otu1181,0,0,0,k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
Otu1337,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1330,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__Rhodothermaceae; g__Rubricoccus; s__
Otu1007,0,0,0,k__Bacteria
Otu976,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae
Otu1177,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu747,0,0,11,k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__Rhodothermaceae; g__Rubricoccus; s__
Otu1082,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu1070,0,0,0,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
Otu1312,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu1088,0,0,0,k__Bacteria; p__Proteobacteria
Otu1010,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1449,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1452,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Procabacteriales; f__Procabacteriaceae; g__Procabacter; s__
Otu1308,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
Otu1425,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
Otu1356,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu867,0,0,0,k__Bacteria
Otu1464,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1429,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter
Otu1187,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__asaccharolytica
Otu890,0,0,0,k__Bacteria; p__Bacteroidetes; c__VC2_1_Bac22; o__; f__; g__; s__
Otu1263,0,0,0,k__Bacteria; p__Bacteroidetes
Otu1333,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
Otu1355,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu1349,0,0,0,k__Bacteria
Otu1319,0,0,0,k__Bacteria; p__Proteobacteria
Otu1350,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__ximonensis
Otu1441,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xenophilus; s__aerolatus
Otu1354,0,0,0,k__Bacteria
Otu1293,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu1228,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter
Otu1447,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu1305,0,0,0,k__Bacteria
Otu1445,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales
Otu776,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu1358,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]
Otu1011,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__; g__; s__
Otu836,0,0,0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
Otu1036,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__
Otu885,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Otu1335,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
Otu146,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu271,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu333,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu1430,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter; s__daejeonensis
Otu903,0,0,0,k__Bacteria
Otu1342,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
Otu650,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu1412,0,0,0,k__Bacteria
Otu888,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
Otu411,0,0,0,k__Bacteria
Otu897,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu1142,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__cryoconitis
Otu1139,0,0,0,k__Bacteria; p__Proteobacteria
Otu173,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu104,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu696,0,0,0,k__Bacteria
Otu806,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu428,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu814,0,0,0,k__Bacteria
Otu1398,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu407,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales
Otu435,0,0,0,k__Bacteria
Otu921,0,0,0,k__Bacteria; p__Proteobacteria
Otu639,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu931,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu957,0,0,0,k__Bacteria
Otu445,0,0,0,k__Bacteria; p__Proteobacteria
Otu1165,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
Otu661,0,0,0,k__Bacteria
Otu817,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1135,0,0,0,k__Bacteria; p__Proteobacteria
Otu672,0,0,0,k__Bacteria; p__Proteobacteria
Otu728,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales
Otu1192,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu730,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
Otu1171,0,0,0,k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
Otu1044,0,0,0,k__Bacteria; p__Proteobacteria
Otu1026,0,0,0,k__Bacteria
Otu1215,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales
Otu1196,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
Otu761,0,0,0,k__Bacteria
Otu341,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__
Otu344,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__
Otu332,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__; g__; s__
Otu358,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
Otu764,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__
Otu1301,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu799,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
Otu756,0,0,0,k__Bacteria
Otu564,0,0,0,k__Bacteria
Otu1188,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales
Otu1194,0,0,0,k__Bacteria; p__Bacteroidetes
Otu296,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu788,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae
Otu1050,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu548,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu765,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
Otu925,0,0,0,k__Bacteria
Otu256,0,0,0,k__Bacteria; p__Proteobacteria
Otu359,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
Otu793,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
Otu846,0,0,0,k__Bacteria
Otu1205,0,0,0,k__Bacteria
Otu437,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu1492,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu771,0,0,0,k__Bacteria; p__Proteobacteria
Otu1042,0,0,0,k__Bacteria
Otu791,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
Otu671,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Otu1119,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
Otu910,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales
Otu558,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu1028,0,0,0,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__
Otu456,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu722,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Otu1189,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
Otu1143,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu823,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu1247,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
Otu1202,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1186,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu1077,0,0,0,k__Bacteria
Otu954,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales
Otu677,0,0,0,k__Bacteria
Otu1200,0,0,0,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae
Otu1110,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
Otu1309,0,0,0,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
Otu839,0,0,0,k__Bacteria; p__Bacteroidetes
Otu953,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales
Otu753,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
Otu1274,0,0,0,k__Bacteria; p__Bacteroidetes
Otu499,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1242,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu746,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu579,0,0,0,k__Bacteria
Otu1241,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
Otu284,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
Otu943,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae
Otu1495,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__
Otu1493,0,0,0,k__Bacteria
Otu1075,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__
Otu1491,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
Otu1029,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Labrys; s__
Otu1240,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__
Otu1490,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu1230,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1083,0,0,0,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__
Otu1091,0,0,0,k__Bacteria
Otu1008,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
Otu555,0,0,0,k__Bacteria; p__Proteobacteria
Otu752,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Otu573,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
Otu930,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1320,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
Otu572,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
Otu898,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__Candidatus Cardinium; s__
Otu713,0,0,0,k__Bacteria
Otu766,0,0,0,k__Bacteria
Otu929,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu770,0,0,0,k__Bacteria
Otu864,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Tatlockia; s__
Otu792,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
Otu589,0,0,0,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__
Otu1101,0,0,0,k__Bacteria
Otu545,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
Otu1504,0,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Procabacteriales; f__Procabacteriaceae; g__Procabacter; s__
Otu740,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
Otu832,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
Otu1417,0,0,0,k__Bacteria
Otu1108,0,0,0,k__Bacteria
Otu703,0,0,0,k__Bacteria
Otu1503,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
